timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1731598140000,88951.99000000,89166.52000000,88904.97000000,89166.51000000,55.73930000,1731598199999,4964359.69174150,11635,32.48014000,2892544.55798450,0
1731598200000,89166.52000000,89166.52000000,88985.78000000,89024.84000000,91.28889000,1731598259999,8131661.84271970,12099,38.76361000,3452435.06557920,0
1731598260000,89024.85000000,89148.00000000,88802.00000000,88856.00000000,72.64380000,1731598319999,6462846.31530400,17814,32.66787000,2906559.51363530,0
1731598320000,88859.98000000,88859.98000000,88438.44000000,88595.36000000,135.74368000,1731598379999,12027923.15443290,20352,38.28831000,3391197.18323890,0
1731598380000,88595.35000000,88711.99000000,88460.00000000,88460.01000000,73.32868000,1731598439999,6496042.91285810,14631,31.49754000,2790144.85313040,0
1731598440000,88460.01000000,88956.50000000,88460.00000000,88755.98000000,121.53785000,1731598499999,10787832.36307640,20287,69.23532000,6143222.89167660,0
1731598500000,88755.99000000,89000.00000000,88648.48000000,88859.99000000,131.46145000,1731598559999,11684399.41098150,19245,74.00257000,6578145.48433170,0
1731598560000,88860.00000000,89000.00000000,88692.08000000,88784.00000000,107.18609000,1731598619999,9527639.22716220,16149,51.91946000,4614641.55246280,0
1731598620000,88783.99000000,88959.98000000,88773.45000000,88959.98000000,111.09415000,1731598679999,9872259.11853500,14708,57.15196000,5078475.40660790,0
1731598680000,88959.98000000,89080.02000000,88887.00000000,89040.01000000,100.03553000,1731598739999,8902257.67755460,15684,51.78649000,4608235.73134320,0
1731598740000,89040.02000000,89084.00000000,88869.93000000,89000.00000000,73.15857000,1731598799999,6511265.61578510,15305,35.30997000,3142210.88015410,0
1731598800000,89000.00000000,89026.72000000,88888.01000000,88908.00000000,67.66353000,1731598859999,6019403.06299090,15414,35.19626000,3130858.31743960,0
1731598860000,88908.00000000,88924.13000000,88750.65000000,88750.66000000,67.12295000,1731598919999,5962781.68057310,13611,31.69188000,2815193.62351950,0
1731598920000,88750.66000000,88876.95000000,88620.30000000,88658.53000000,100.23676000,1731598979999,8893681.21364960,14862,37.53975000,3330723.51434640,0
1731598980000,88659.99000000,88788.00000000,88644.51000000,88741.90000000,65.99657000,1731599039999,5854647.69198930,11884,37.21761000,3301504.49870040,0
1731599040000,88741.91000000,88840.00000000,88668.90000000,88728.00000000,70.62648000,1731599099999,6268589.66586020,13182,40.56769000,3600610.67114430,0
1731599100000,88728.01000000,88803.32000000,88562.00000000,88568.00000000,79.46734000,1731599159999,7043798.56604110,15519,39.23065000,3477214.52780720,0
1731599160000,88568.00000000,88744.17000000,88522.82000000,88671.85000000,85.53247000,1731599219999,7581213.06752840,17244,53.44563000,4737056.79629360,0
1731599220000,88671.86000000,88710.73000000,88469.90000000,88580.00000000,107.86117000,1731599279999,9551771.89827300,15450,47.54601000,4210503.15065960,0
1731599280000,88580.00000000,88600.00000000,88458.76000000,88464.00000000,100.65778000,1731599339999,8909038.08448430,14878,52.64196000,4659302.02225180,0
1731599340000,88463.99000000,88463.99000000,88100.07000000,88288.00000000,266.91727000,1731599399999,23546650.45200570,26486,128.17450000,11304402.22419320,0
1731599400000,88288.00000000,88444.76000000,88167.98000000,88332.02000000,112.10393000,1731599459999,9895334.80886790,19543,69.50567000,6135204.91305890,0
1731599460000,88332.01000000,88332.02000000,88018.12000000,88073.45000000,141.12356000,1731599519999,12436391.90179370,17263,56.54458000,4982170.68719840,0
