timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1731605040000,215.23000000,215.30000000,215.03000000,215.03000000,1035.76000000,1731605099999,222870.35781000,1427,485.89700000,104556.35919000,0
1731605100000,215.04000000,215.37000000,215.04000000,215.28000000,2160.71300000,1731605159999,465081.10837000,2545,1831.34200000,394199.57935000,0
1731605160000,215.29000000,215.54000000,215.17000000,215.17000000,2838.75300000,1731605219999,611449.15590000,2715,1814.90100000,390930.92446000,0
1731605220000,215.16000000,215.37000000,214.85000000,214.87000000,4160.05600000,1731605279999,894789.67281000,2322,2747.66200000,591055.63581000,0
1731605280000,214.87000000,214.87000000,214.49000000,214.50000000,5530.39300000,1731605339999,1187234.46596000,2261,1444.53500000,310103.75792000,0
1731605340000,214.51000000,214.62000000,214.43000000,214.44000000,2888.81900000,1731605399999,619804.48934000,1539,1891.85000000,405913.17808000,0
1731605400000,214.44000000,215.06000000,214.43000000,215.00000000,2454.74000000,1731605459999,527295.44195000,2503,1525.83100000,327740.03013000,0
1731605460000,215.01000000,215.05000000,214.66000000,214.71000000,2147.84800000,1731605519999,461347.84793000,2617,1109.24600000,238229.93064000,0
1731605520000,214.71000000,214.87000000,214.52000000,214.53000000,2078.98400000,1731605579999,446274.64123000,2220,406.45600000,87262.42770000,0
1731605580000,214.54000000,214.81000000,214.52000000,214.67000000,1179.71300000,1731605639999,253281.53244000,1931,895.48600000,192256.20800000,0
1731605640000,214.67000000,214.93000000,214.63000000,214.78000000,1804.34100000,1731605699999,387444.56048000,1609,874.81200000,187868.60893000,0
1731605700000,214.78000000,215.11000000,214.73000000,214.76000000,1657.53600000,1731605759999,356281.85296000,1272,1023.93400000,220139.35847000,0
1731605760000,214.77000000,215.14000000,214.62000000,215.04000000,1831.60700000,1731605819999,393470.47895000,2932,1194.51800000,256607.17437000,0
1731605820000,215.03000000,215.17000000,214.82000000,214.87000000,2647.93800000,1731605879999,569297.87855000,2064,1733.36900000,372637.03174000,0
1731605880000,214.86000000,215.04000000,214.77000000,214.92000000,1839.88300000,1731605939999,395388.07995000,2470,656.23900000,141014.07622000,0
1731605940000,214.92000000,215.34000000,214.89000000,215.20000000,2620.36600000,1731605999999,563741.33114000,1964,1429.95900000,307652.43565000,0
1731606000000,215.20000000,215.31000000,214.98000000,215.16000000,1849.51200000,1731606059999,397930.68767000,1759,1132.43000000,243655.09955000,0
1731606060000,215.16000000,215.47000000,215.13000000,215.46000000,5319.58100000,1731606119999,1145104.20381000,1807,3805.02300000,819024.36434000,0
1731606120000,215.47000000,215.47000000,215.23000000,215.24000000,4566.79000000,1731606179999,983485.62237000,1843,3353.78100000,722253.39417000,0
1731606180000,215.23000000,215.47000000,215.03000000,215.43000000,3358.02700000,1731606239999,723016.21947000,1399,2703.12600000,582014.97299000,0
1731606240000,215.41000000,215.42000000,215.26000000,215.27000000,1764.79900000,1731606299999,380011.07566000,1396,682.31300000,146914.72223000,0
1731606300000,215.27000000,215.38000000,215.02000000,215.02000000,932.16700000,1731606359999,200598.37085000,1037,606.45900000,130527.42043000,0
1731606360000,215.01000000,215.49000000,215.00000000,215.48000000,2217.63300000,1731606419999,477326.22339000,1923,1691.88700000,364155.64786000,0
1731606420000,215.49000000,215.74000000,215.44000000,215.62000000,3571.69200000,1731606479999,770028.38754000,1698,2361.53500000,509144.35150000,0
1731606480000,215.61000000,215.74000000,215.54000000,215.55000000,3424.90700000,1731606539999,738548.07394000,1512,2122.59300000,457706.97543000,0
1731606540000,215.55000000,215.65000000,215.27000000,215.58000000,5239.03700000,1731606599999,1128946.32029000,2249,3333.56200000,718324.71820000,0
1731606600000,215.58000000,215.72000000,215.33000000,215.34000000,1283.95200000,1731606659999,276867.48871000,1364,598.39700000,129036.21708000,0
1731606660000,215.34000000,215.55000000,215.34000000,215.47000000,1165.32100000,1731606719999,251061.41660000,2784,969.56900000,208891.80768000,0
1731606720000,215.46000000,215.50000000,215.02000000,215.07000000,4127.62600000,1731606779999,888340.29339000,1208,661.95600000,142535.96060000,0
1731606780000,215.07000000,215.15000000,214.54000000,214.68000000,12023.09300000,1731606839999,2582513.66441000,2756,4081.83400000,876742.49122000,0
